[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0519s to IFFT
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.4906s to FFT + blinding
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0932s to transpose LDEs
[00:42:57.307] (7aca14a777c0) DEBUG  | | 3.0955s to build Merkle tree
[00:42:57.307] (7aca14a777c0) DEBUG  | 0.0590s to compute partial products
[00:42:57.307] (7aca14a777c0) DEBUG  | 0.7969s to commit to partial products, Z's and, if any, lookup polynomials
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0818s to FFT + blinding
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0092s to transpose LDEs
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.6948s to build Merkle tree
[00:42:57.307] (7aca14a777c0) DEBUG  | 1.2305s to compute quotient polys
[00:42:57.307] (7aca14a777c0) DEBUG  | 0.0038s to split up quotient polys
[00:42:57.307] (7aca14a777c0) DEBUG  | 0.5926s to commit to quotient polys
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0567s to FFT + blinding
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0061s to transpose LDEs
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.5243s to build Merkle tree
[00:42:57.307] (7aca14a777c0) DEBUG  | 0.0274s to construct the opening set, including lookups
[00:42:57.307] (7aca14a777c0) DEBUG  | 0.2271s to compute opening proofs
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0667s to reduce batch of 256 polynomials
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0669s to fold codewords in the commitment phase
[00:42:57.307] (7aca14a777c0) DEBUG  | | 0.0457s to find proof-of-work witness
loop 343
[00:43:04.689] (7aca14a777c0) INFO   7.3801s to prove step 343
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.4704s to run 608516 generators
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.0612s to compute full witness
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.0048s to compute wire polynomials
[00:43:04.689] (7aca14a777c0) DEBUG  | 3.7338s to compute wires commitment
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0519s to IFFT
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.4937s to FFT + blinding
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0903s to transpose LDEs
[00:43:04.689] (7aca14a777c0) DEBUG  | | 3.0959s to build Merkle tree
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.0591s to compute partial products
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.7989s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0093s to IFFT
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0829s to FFT + blinding
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0082s to transpose LDEs
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.6967s to build Merkle tree
[00:43:04.689] (7aca14a777c0) DEBUG  | 1.2366s to compute quotient polys
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.0021s to split up quotient polys
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.5957s to commit to quotient polys
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0604s to FFT + blinding
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0061s to transpose LDEs
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.5239s to build Merkle tree
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.0275s to construct the opening set, including lookups
[00:43:04.689] (7aca14a777c0) DEBUG  | 0.1973s to compute opening proofs
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0666s to reduce batch of 256 polynomials
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0442s to perform final FFT 524288
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0670s to fold codewords in the commitment phase
[00:43:04.689] (7aca14a777c0) DEBUG  | | 0.0157s to find proof-of-work witness
loop 344
[00:43:12.060] (7aca14a777c0) INFO   7.3700s to prove step 344
[00:43:12.060] (7aca14a777c0) DEBUG  | 0.4527s to run 608516 generators
[00:43:12.060] (7aca14a777c0) DEBUG  | 0.0612s to compute full witness
[00:43:12.060] (7aca14a777c0) DEBUG  | 0.0054s to compute wire polynomials
[00:43:12.060] (7aca14a777c0) DEBUG  | 3.7225s to compute wires commitment
[00:43:12.060] (7aca14a777c0) DEBUG  | | 0.0522s to IFFT
[00:43:12.060] (7aca14a777c0) DEBUG  | | 0.4833s to FFT + blinding
[00:43:12.060] (7aca14a777c0) DEBUG  | | 0.0871s to transpose LDEs
[00:43:12.060] (7aca14a777c0) DEBUG  | | 3.0980s to build Merkle tree
[00:43:12.060] (7aca14a777c0) DEBUG  | 0.0584s to compute partial products
[00:43:12.060] (7aca14a777c0) DEBUG  | 0.7894s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:12.060] (7aca14a777c0) DEBUG  | | 0.0094s to IFFT
[00:43:12.060] (7aca14a777c0) DEBUG  | | 0.0756s to FFT + blinding
[00:43:12.060] (7aca14a777c0) DEBUG  | | 0.0082s to transpose LDEs
[00:43:12.060] (7aca14a777c0) DEBUG  | | 0.6944s to build Merkle tree
[00:43:12.060] (7aca14a777c0) DEBUG  | 1.2321s to compute quotient polys
[00:43:12.060] (7aca14a777c0) DEBUG  | 0.0022s to split up quotient polys
[00:43:12.060] (7aca14a777c0) DEBUG  | 0.5967s to commit to quotient polys
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.0606s to FFT + blinding
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.0062s to transpose LDEs
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.5250s to build Merkle tree
[00:43:12.061] (7aca14a777c0) DEBUG  | 0.0276s to construct the opening set, including lookups
[00:43:12.061] (7aca14a777c0) DEBUG  | 0.2254s to compute opening proofs
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.0661s to reduce batch of 256 polynomials
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.0439s to perform final FFT 524288
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.0666s to fold codewords in the commitment phase
[00:43:12.061] (7aca14a777c0) DEBUG  | | 0.0450s to find proof-of-work witness
loop 345
[00:43:19.437] (7aca14a777c0) INFO   7.3754s to prove step 345
[00:43:19.437] (7aca14a777c0) DEBUG  | 0.4504s to run 608516 generators
[00:43:19.437] (7aca14a777c0) DEBUG  | 0.0606s to compute full witness
[00:43:19.437] (7aca14a777c0) DEBUG  | 0.0054s to compute wire polynomials
[00:43:19.437] (7aca14a777c0) DEBUG  | 3.7475s to compute wires commitment
[00:43:19.437] (7aca14a777c0) DEBUG  | | 0.0532s to IFFT
[00:43:19.437] (7aca14a777c0) DEBUG  | | 0.4934s to FFT + blinding
[00:43:19.437] (7aca14a777c0) DEBUG  | | 0.0909s to transpose LDEs
[00:43:19.437] (7aca14a777c0) DEBUG  | | 3.1074s to build Merkle tree
[00:43:19.437] (7aca14a777c0) DEBUG  | 0.0587s to compute partial products
[00:43:19.437] (7aca14a777c0) DEBUG  | 0.7949s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:19.437] (7aca14a777c0) DEBUG  | | 0.0096s to IFFT
[00:43:19.437] (7aca14a777c0) DEBUG  | | 0.0809s to FFT + blinding
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0080s to transpose LDEs
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.6947s to build Merkle tree
[00:43:19.438] (7aca14a777c0) DEBUG  | 1.2284s to compute quotient polys
[00:43:19.438] (7aca14a777c0) DEBUG  | 0.0052s to split up quotient polys
[00:43:19.438] (7aca14a777c0) DEBUG  | 0.5922s to commit to quotient polys
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0603s to FFT + blinding
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0063s to transpose LDEs
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.5239s to build Merkle tree
[00:43:19.438] (7aca14a777c0) DEBUG  | 0.0285s to construct the opening set, including lookups
[00:43:19.438] (7aca14a777c0) DEBUG  | 0.2131s to compute opening proofs
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0659s to reduce batch of 256 polynomials
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0439s to perform final FFT 524288
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0667s to fold codewords in the commitment phase
[00:43:19.438] (7aca14a777c0) DEBUG  | | 0.0329s to find proof-of-work witness
loop 346
[00:43:26.759] (7aca14a777c0) INFO   7.3197s to prove step 346
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.4399s to run 608516 generators
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.0603s to compute full witness
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.0050s to compute wire polynomials
[00:43:26.759] (7aca14a777c0) DEBUG  | 3.7251s to compute wires commitment
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0520s to IFFT
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.4873s to FFT + blinding
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0879s to transpose LDEs
[00:43:26.759] (7aca14a777c0) DEBUG  | | 3.0955s to build Merkle tree
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.0583s to compute partial products
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.7971s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0094s to IFFT
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0826s to FFT + blinding
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0087s to transpose LDEs
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.6940s to build Merkle tree
[00:43:26.759] (7aca14a777c0) DEBUG  | 1.2271s to compute quotient polys
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.0052s to split up quotient polys
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.5919s to commit to quotient polys
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0598s to FFT + blinding
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0060s to transpose LDEs
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.5245s to build Merkle tree
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.0274s to construct the opening set, including lookups
[00:43:26.759] (7aca14a777c0) DEBUG  | 0.1899s to compute opening proofs
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0661s to reduce batch of 256 polynomials
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0439s to perform final FFT 524288
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0663s to fold codewords in the commitment phase
[00:43:26.759] (7aca14a777c0) DEBUG  | | 0.0098s to find proof-of-work witness
loop 347
[00:43:34.111] (7aca14a777c0) INFO   7.3508s to prove step 347
[00:43:34.111] (7aca14a777c0) DEBUG  | 0.4525s to run 608516 generators
[00:43:34.111] (7aca14a777c0) DEBUG  | 0.0621s to compute full witness
[00:43:34.111] (7aca14a777c0) DEBUG  | 0.0048s to compute wire polynomials
[00:43:34.111] (7aca14a777c0) DEBUG  | 3.7260s to compute wires commitment
[00:43:34.111] (7aca14a777c0) DEBUG  | | 0.0522s to IFFT
[00:43:34.111] (7aca14a777c0) DEBUG  | | 0.4875s to FFT + blinding
[00:43:34.111] (7aca14a777c0) DEBUG  | | 0.0880s to transpose LDEs
[00:43:34.111] (7aca14a777c0) DEBUG  | | 3.0958s to build Merkle tree
[00:43:34.112] (7aca14a777c0) DEBUG  | 0.0605s to compute partial products
[00:43:34.112] (7aca14a777c0) DEBUG  | 0.7969s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0081s to IFFT
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0831s to FFT + blinding
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0078s to transpose LDEs
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.6955s to build Merkle tree
[00:43:34.112] (7aca14a777c0) DEBUG  | 1.2433s to compute quotient polys
[00:43:34.112] (7aca14a777c0) DEBUG  | 0.0019s to split up quotient polys
[00:43:34.112] (7aca14a777c0) DEBUG  | 0.5931s to commit to quotient polys
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0597s to FFT + blinding
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0065s to transpose LDEs
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.5235s to build Merkle tree
[00:43:34.112] (7aca14a777c0) DEBUG  | 0.0275s to construct the opening set, including lookups
[00:43:34.112] (7aca14a777c0) DEBUG  | 0.1928s to compute opening proofs
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0667s to reduce batch of 256 polynomials
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0671s to fold codewords in the commitment phase
[00:43:34.112] (7aca14a777c0) DEBUG  | | 0.0113s to find proof-of-work witness
loop 348
[00:43:41.469] (7aca14a777c0) INFO   7.3559s to prove step 348
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.4533s to run 608516 generators
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.0603s to compute full witness
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.0050s to compute wire polynomials
[00:43:41.469] (7aca14a777c0) DEBUG  | 3.7244s to compute wires commitment
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0519s to IFFT
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.4864s to FFT + blinding
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0882s to transpose LDEs
[00:43:41.469] (7aca14a777c0) DEBUG  | | 3.0960s to build Merkle tree
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.0600s to compute partial products
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.7967s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0093s to IFFT
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0806s to FFT + blinding
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0083s to transpose LDEs
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.6968s to build Merkle tree
[00:43:41.469] (7aca14a777c0) DEBUG  | 1.2304s to compute quotient polys
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.0057s to split up quotient polys
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.5971s to commit to quotient polys
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0597s to FFT + blinding
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0060s to transpose LDEs
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.5259s to build Merkle tree
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.0279s to construct the opening set, including lookups
[00:43:41.469] (7aca14a777c0) DEBUG  | 0.1942s to compute opening proofs
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0667s to reduce batch of 256 polynomials
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0439s to perform final FFT 524288
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0667s to fold codewords in the commitment phase
[00:43:41.469] (7aca14a777c0) DEBUG  | | 0.0131s to find proof-of-work witness
loop 349
[00:43:48.856] (7aca14a777c0) INFO   7.3852s to prove step 349
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.4625s to run 608516 generators
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.0611s to compute full witness
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.0048s to compute wire polynomials
[00:43:48.856] (7aca14a777c0) DEBUG  | 3.7341s to compute wires commitment
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0522s to IFFT
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.4953s to FFT + blinding
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0895s to transpose LDEs
[00:43:48.856] (7aca14a777c0) DEBUG  | | 3.0953s to build Merkle tree
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.0598s to compute partial products
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.7957s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0828s to FFT + blinding
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0078s to transpose LDEs
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.6941s to build Merkle tree
[00:43:48.856] (7aca14a777c0) DEBUG  | 1.2310s to compute quotient polys
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.0025s to split up quotient polys
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.5966s to commit to quotient polys
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0606s to FFT + blinding
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0061s to transpose LDEs
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.5244s to build Merkle tree
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.0275s to construct the opening set, including lookups
[00:43:48.856] (7aca14a777c0) DEBUG  | 0.2064s to compute opening proofs
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0661s to reduce batch of 256 polynomials
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0441s to perform final FFT 524288
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0668s to fold codewords in the commitment phase
[00:43:48.856] (7aca14a777c0) DEBUG  | | 0.0255s to find proof-of-work witness
loop 350
[00:43:56.219] (7aca14a777c0) INFO   7.3618s to prove step 350
[00:43:56.219] (7aca14a777c0) DEBUG  | 0.4613s to run 608516 generators
[00:43:56.219] (7aca14a777c0) DEBUG  | 0.0605s to compute full witness
[00:43:56.219] (7aca14a777c0) DEBUG  | 0.0048s to compute wire polynomials
[00:43:56.219] (7aca14a777c0) DEBUG  | 3.7305s to compute wires commitment
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.0524s to IFFT
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.4861s to FFT + blinding
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.0926s to transpose LDEs
[00:43:56.219] (7aca14a777c0) DEBUG  | | 3.0974s to build Merkle tree
[00:43:56.219] (7aca14a777c0) DEBUG  | 0.0586s to compute partial products
[00:43:56.219] (7aca14a777c0) DEBUG  | 0.7948s to commit to partial products, Z's and, if any, lookup polynomials
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.0094s to IFFT
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.0810s to FFT + blinding
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.0082s to transpose LDEs
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.6944s to build Merkle tree
[00:43:56.219] (7aca14a777c0) DEBUG  | 1.2268s to compute quotient polys
[00:43:56.219] (7aca14a777c0) DEBUG  | 0.0052s to split up quotient polys
[00:43:56.219] (7aca14a777c0) DEBUG  | 0.5933s to commit to quotient polys
[00:43:56.219] (7aca14a777c0) DEBUG  | | 0.0599s to FFT + blinding
[00:43:56.220] (7aca14a777c0) DEBUG  | | 0.0060s to transpose LDEs
[00:43:56.220] (7aca14a777c0) DEBUG  | | 0.5257s to build Merkle tree
[00:43:56.220] (7aca14a777c0) DEBUG  | 0.0288s to construct the opening set, including lookups
[00:43:56.220] (7aca14a777c0) DEBUG  | 0.1900s to compute opening proofs
[00:43:56.220] (7aca14a777c0) DEBUG  | | 0.0661s to reduce batch of 256 polynomials
[00:43:56.220] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:43:56.220] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:43:56.220] (7aca14a777c0) DEBUG  | | 0.0667s to fold codewords in the commitment phase
[00:43:56.220] (7aca14a777c0) DEBUG  | | 0.0094s to find proof-of-work witness
loop 351
[00:44:03.665] (7aca14a777c0) INFO   7.4441s to prove step 351
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.4599s to run 608516 generators
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.0604s to compute full witness
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.0049s to compute wire polynomials
[00:44:03.665] (7aca14a777c0) DEBUG  | 3.7421s to compute wires commitment
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0522s to IFFT
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.5006s to FFT + blinding
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0908s to transpose LDEs
[00:44:03.665] (7aca14a777c0) DEBUG  | | 3.0959s to build Merkle tree
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.0590s to compute partial products
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.7949s to commit to partial products, Z's and, if any, lookup polynomials
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0807s to FFT + blinding
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0079s to transpose LDEs
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.6948s to build Merkle tree
[00:44:03.665] (7aca14a777c0) DEBUG  | 1.2300s to compute quotient polys
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.0038s to split up quotient polys
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.5952s to commit to quotient polys
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0591s to FFT + blinding
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0060s to transpose LDEs
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.5248s to build Merkle tree
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.0284s to construct the opening set, including lookups
[00:44:03.665] (7aca14a777c0) DEBUG  | 0.2681s to compute opening proofs
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0670s to reduce batch of 256 polynomials
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0005s to reduce batch of 2 polynomials
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0440s to perform final FFT 524288
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0665s to fold codewords in the commitment phase
[00:44:03.665] (7aca14a777c0) DEBUG  | | 0.0869s to find proof-of-work witness
loop 352
[00:44:11.006] (7aca14a777c0) INFO   7.3390s to prove step 352
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.4506s to run 608516 generators
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.0606s to compute full witness
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.0049s to compute wire polynomials
[00:44:11.006] (7aca14a777c0) DEBUG  | 3.7301s to compute wires commitment
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0520s to IFFT
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.4903s to FFT + blinding
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0877s to transpose LDEs
[00:44:11.006] (7aca14a777c0) DEBUG  | | 3.0975s to build Merkle tree
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.0590s to compute partial products
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.7978s to commit to partial products, Z's and, if any, lookup polynomials
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0094s to IFFT
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0831s to FFT + blinding
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0086s to transpose LDEs
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.6949s to build Merkle tree
[00:44:11.006] (7aca14a777c0) DEBUG  | 1.2236s to compute quotient polys
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.0048s to split up quotient polys
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.5974s to commit to quotient polys
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0611s to FFT + blinding
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0061s to transpose LDEs
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.5252s to build Merkle tree
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.0279s to construct the opening set, including lookups
[00:44:11.006] (7aca14a777c0) DEBUG  | 0.1835s to compute opening proofs
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0668s to reduce batch of 256 polynomials
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0006s to reduce batch of 2 polynomials
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0439s to perform final FFT 524288
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0669s to fold codewords in the commitment phase
[00:44:11.006] (7aca14a777c0) DEBUG  | | 0.0023s to find proof-of-work witness
loop 353
[00:44:18.387] (7aca14a777c0) INFO   7.3794s to prove step 353
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.4618s to run 608516 generators
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.0610s to compute full witness
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.0048s to compute wire polynomials
[00:44:18.387] (7aca14a777c0) DEBUG  | 3.7344s to compute wires commitment
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0523s to IFFT
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.4941s to FFT + blinding
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0920s to transpose LDEs
[00:44:18.387] (7aca14a777c0) DEBUG  | | 3.0942s to build Merkle tree
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.0585s to compute partial products
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.7954s to commit to partial products, Z's and, if any, lookup polynomials
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0092s to IFFT
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0816s to FFT + blinding
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0082s to transpose LDEs
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.6943s to build Merkle tree
[00:44:18.387] (7aca14a777c0) DEBUG  | 1.2274s to compute quotient polys
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.0020s to split up quotient polys
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.5984s to commit to quotient polys
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0617s to FFT + blinding
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0071s to transpose LDEs
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.5242s to build Merkle tree
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.0278s to construct the opening set, including lookups
[00:44:18.387] (7aca14a777c0) DEBUG  | 0.2044s to compute opening proofs
[00:44:18.387] (7aca14a777c0) DEBUG  | | 0.0659s to reduce batch of 256 polynomials
